"id","ident","type","name","latitude_deg","longitude_deg","elevation_ft","continent","iso_country","iso_region","municipality","scheduled_service","icao_code","iata_code","gps_code","local_code","home_link","wikipedia_link","keywords"
26963,"YCOR","medium_airport","Corowa Airport","-35,994701","146,356995",469,"OC","AU","AU-NSW",,"no","YCOR","CWW","YCOR",,,"https://en.wikipedia.org/wiki/Corowa_Airport",
26964,"YCRG","medium_airport","Corryong Airport","-36,18280029","147,8880005",963,"OC","AU","AU-VIC",,"no","YCRG","CYG","YCRG",,,"https://en.wikipedia.org/wiki/Corryong_Airport",
26965,"YCTM","medium_airport","Cootamundra Airport","-34,624283","148,036641",1110,"OC","AU","AU-NSW",,"no","YCTM","CMD","YCTM",,,"https://en.wikipedia.org/wiki/Cootamundra_Airport",
26968,"YCWR","medium_airport","Cowra Airport","-33,846894","148,648007",966,"OC","AU","AU-NSW",,"no","YCWR","CWT","YCWR",,"https://www.cowracouncil.com.au/Facilities/Airport","https://en.wikipedia.org/wiki/Cowra_Airport",
26970,"YDBI","medium_airport","Dirranbandi Airport","-28,587912","148,217161",567,"OC","AU","AU-QLD",,"no","YDBI","DRN","YDBI",,,"https://en.wikipedia.org/wiki/Dirranbandi_Airport",
26971,"YDBY","medium_airport","Derby Airport","-17,37193","123,66221",24,"OC","AU","AU-WA","Derby","no","YDBY","DRB","YDBY",,,"https://en.wikipedia.org/wiki/Derby_Airport_(Australia)",
26972,"YDLQ","medium_airport","Deniliquin Airport","-35,55939865","144,9459991",316,"OC","AU","AU-NSW","Deniliquin","no","YDLQ","DNQ","YDLQ",,"http://www.deniliquin.nsw.gov.au/index.php?option=com_content&view=article&id=46786:deniliquin-airport&catid=350&Itemid=1540","https://en.wikipedia.org/wiki/Deniliquin_Airport",
26975,"YDPO","medium_airport","Devonport Airport","-41,16970062","146,4299927",33,"OC","AU","AU-TAS","Devonport","yes","YDPO","DPO","YDPO",,"http://www.tasports.com.au/infrastructure/devonport_airport.html","https://en.wikipedia.org/wiki/Devonport_Airport",
26976,"YDYS","medium_airport","Dysart Airport","-22,6222","148,363998",670,"OC","AU","AU-QLD",,"no","YDYS","DYA","YDYS",,,"https://en.wikipedia.org/wiki/Dysart_Airport",
26979,"YECH","medium_airport","Echuca Airport","-36,15719986","144,7619934",323,"OC","AU","AU-VIC",,"no","YECH","ECH","YECH",,,"https://en.wikipedia.org/wiki/Echuca_Airport",
26980,"YELD","medium_airport","Elcho Island Airport","-12,01939964","135,5709991",101,"OC","AU","AU-NT","Elcho Island","yes","YELD","ELC","YELD",,,"https://en.wikipedia.org/wiki/Elcho_Island_Airport",
26981,"YEML","medium_airport","Emerald Airport","-23,56749916","148,1790009",624,"OC","AU","AU-QLD","Emerald","yes","YEML","EMD","YEML",,"http://www.emerald.qld.gov.au/Council/Departments/Engineering_Operations/Engineering_Operations.htm","https://en.wikipedia.org/wiki/Emerald_Airport",
26982,"YESP","medium_airport","Esperance Airport","-33,684399","121,822998",470,"OC","AU","AU-WA","Esperance","yes","YESP","EPR","YESP",,,"https://en.wikipedia.org/wiki/Esperance_Airport",
26984,"YFBS","medium_airport","Forbes Airport","-33,363602","147,934998",760,"OC","AU","AU-NSW","Forbes","no","YFBS","FRB","YFBS",,,"https://en.wikipedia.org/wiki/Forbes_Airport",
26985,"YFRT","medium_airport","Forrest Airport","-30,83662","128,112811",511,"OC","AU","AU-WA",,"no","YFRT","FOS","YFRT",,,"https://en.wikipedia.org/wiki/Forrest_Airport",
26986,"YFTZ","medium_airport","Fitzroy Crossing Airport","-18,183596","125,559783",368,"OC","AU","AU-WA",,"yes","YFTZ","FIZ","YFTZ",,"https://www.sdwk.wa.gov.au/visitors/airports/fitzroy-crossing-yftz.aspx","https://en.wikipedia.org/wiki/Fitzroy_Crossing_Airport",
26989,"YGDH","medium_airport","Gunnedah Airport","-30,957511","150,248981",863,"OC","AU","AU-NSW",,"no","YGDH","GUH","YGDH",,,"https://en.wikipedia.org/wiki/Gunnedah_Airport",
26991,"YGEL","medium_airport","Geraldton Airport","-28,796101","114,707001",121,"OC","AU","AU-WA","Moonyoonooka","yes","YGEL","GET","YGEL",,,"https://en.wikipedia.org/wiki/Geraldton_Airport",
26992,"YGFN","medium_airport","Clarence Valley Regional Airport","-29,754795","153,031234",110,"OC","AU","AU-NSW","Grafton","no","YGFN","GFN","YGFN",,"https://www.clarence.nsw.gov.au/Business-and-infrastructure/Clarence-Valleys-Infrastructure/Clarence-Valley-Regional-Airport","https://en.wikipedia.org/wiki/Clarence_Valley_Regional_Airport",
26994,"YGLA","medium_airport","Gladstone Airport","-23,869763","151,225439",64,"OC","AU","AU-QLD","Gladstone","yes","YGLA","GLT","YGLA",4680,,"https://en.wikipedia.org/wiki/Gladstone_Airport_(Australia)",
26995,"YGLB","medium_airport","Goulburn Airport","-34,81029892","149,7259979",2141,"OC","AU","AU-NSW",,"no","YGLB","GUL","YGLB",,,"https://en.wikipedia.org/wiki/Goulburn_Airport",
26996,"YGLI","medium_airport","Glen Innes Airport","-29,676029","151,691156",3433,"OC","AU","AU-NSW","Glen Innes","no","YGLI","GLI","YGLI",,,"https://en.wikipedia.org/wiki/Glen_Innes_Airport",
26997,"YGPT","medium_airport","Garden Point Airport","-11,399686","130,425568",90,"OC","AU","AU-NT","Pirlangimpi","no","YGPT","GPN","YGPT",,,"https://en.wikipedia.org/wiki/Garden_Point_Airport",
26998,"YGTE","medium_airport","Groote Eylandt Airport","-13,972405","136,458553",53,"OC","AU","AU-NT","Groote Eylandt","yes","YGTE","GTE","YGTE",,,"https://en.wikipedia.org/wiki/Groote_Eylandt_Airport",
26999,"YGTH","medium_airport","Griffith Airport","-34,25080109","146,0670013",439,"OC","AU","AU-NSW","Griffith","yes","YGTH","GFF","YGTH",,,"https://en.wikipedia.org/wiki/Griffith_Airport",
27002,"YHAY","medium_airport","Hay Airport","-34,531399","144,830002",305,"OC","AU","AU-NSW",,"no","YHAY","HXX","YHAY",,,"https://en.wikipedia.org/wiki/Hay_Airport",
27003,"YHBA","medium_airport","Hervey Bay Airport","-25,320127","152,880662",60,"OC","AU","AU-QLD","Hervey Bay","yes","YHBA","HVB","YHBA",,,"https://en.wikipedia.org/wiki/Hervey_Bay_Airport",
27004,"YHID","medium_airport","Horn Island Airport","-10,585628","142,292653",43,"OC","AU","AU-QLD","Horn","yes","YHID","HID","YHID",,,"https://en.wikipedia.org/wiki/Horn_Island_Airport",
27005,"YHLC","medium_airport","Halls Creek Airport","-18,2339","127,669998",1346,"OC","AU","AU-WA",,"no","YHLC","HCQ","YHLC",,,"https://en.wikipedia.org/wiki/Halls_Creek_Airport",
27007,"YHML","medium_airport","Hamilton Airport","-37,64889908","142,0650024",803,"OC","AU","AU-VIC",,"no","YHML","HLT","YHML",,,"https://en.wikipedia.org/wiki/Hamilton_Airport_(Australia)",
27008,"YHOT","medium_airport","Mount Hotham Airport","-37,04750061","147,3339996",4260,"OC","AU","AU-VIC","Mount Hotham","yes","YHOT","MHU","YHOT",,,"https://en.wikipedia.org/wiki/Mount_Hotham_Airport",
27010,"YHPN","medium_airport","Hopetoun Airport","-35,715302","142,360001",256,"OC","AU","AU-VIC",,"no","YHPN","HTU","YHPN",,,"https://en.wikipedia.org/wiki/Hopetoun_Airport",
27011,"YHSM","medium_airport","Horsham Airport","-36,66970062","142,1730042",445,"OC","AU","AU-VIC",,"no","YHSM","HSM","YHSM",,,"https://en.wikipedia.org/wiki/Horsham_Airport",
27016,"YIVL","medium_airport","Inverell Airport","-29,88829994","151,1439972",2667,"OC","AU","AU-NSW","Inverell","no","YIVL","IVR","YIVL",,,"https://en.wikipedia.org/wiki/Inverell_Airport",
27022,"YKER","medium_airport","Kerang Airport","-35,75139999","143,9389954",254,"OC","AU","AU-VIC",,"no","YKER","KRA","YKER",,,"https://en.wikipedia.org/wiki/Kerang_Airport",
27023,"YKII","medium_airport","King Island Airport","-39,87749863","143,878006",132,"OC","AU","AU-TAS",,"yes","YKII","KNS","YKII",,,"https://en.wikipedia.org/wiki/King_Island_Airport",
27025,"YKMP","medium_airport","Kempsey Airport","-31,07232","152,765313",54,"OC","AU","AU-NSW",,"no","YKMP","KPS","YKMP",,,"https://en.wikipedia.org/wiki/Kempsey_Airport",
27026,"YKOW","medium_airport","Kowanyama Airport","-15,485369","141,752572",35,"OC","AU","AU-QLD","Kowanyama","yes","YKOW","KWM","YKOW",,,"https://en.wikipedia.org/wiki/Kowanyama_Airport",
27027,"YKRY","medium_airport","Kingaroy Airport","-26,581077","151,839927",1492,"OC","AU","AU-QLD",,"no","YKRY","KGY","YKRY",,,"https://en.wikipedia.org/wiki/Kingaroy_Airport",
27028,"YKSC","medium_airport","Kingscote Airport","-35,71390152","137,5209961",24,"OC","AU","AU-SA",,"yes","YKSC","KGC","YKSC",,,"https://en.wikipedia.org/wiki/Kingscote_Airport",
27030,"YLEC","medium_airport","Leigh Creek Airport","-30,598301","138,425995",856,"OC","AU","AU-SA",,"no","YLEC","LGH","YLEC",,,"https://en.wikipedia.org/wiki/Leigh_Creek_Airport",
27032,"YLEO","medium_airport","Leonora Airport","-28,87809944","121,3150024",1217,"OC","AU","AU-WA","Leonora","yes","YLEO","LNO","YLEO",,"http://www.leonora.wa.gov.au/services_facilities/airport.html","https://en.wikipedia.org/wiki/Leonora_Airport",
27034,"YLHR","medium_airport","Lockhart River Airport","-12,7869","143,304993",77,"OC","AU","AU-QLD","Lockhart River","yes","YLHR","IRG","YLHR",,,"https://en.wikipedia.org/wiki/Lockhart_River_Airport",
27035,"YLIS","medium_airport","Lismore Airport","-28,830689","153,258419",35,"OC","AU","AU-NSW","Lismore","yes","YLIS","LSY","YLIS",,,"https://en.wikipedia.org/wiki/Lismore_Airport",
27037,"YLRD","medium_airport","Lightning Ridge Airport","-29,452857","147,977146",540,"OC","AU","AU-NSW",,"yes","YLRD","LHG","YLRD",,,"https://en.wikipedia.org/wiki/Lightning_Ridge_Airport",
27038,"YLRE","medium_airport","Longreach Airport","-23,4342","144,279999",627,"OC","AU","AU-QLD","Longreach","yes","YLRE","LRE","YLRE",,"https://www.longreachairport.com.au/","https://en.wikipedia.org/wiki/Longreach_Airport",
27039,"YLST","medium_airport","Leinster Airport","-27,84329987","120,7030029",1631,"OC","AU","AU-WA",,"yes","YLST","LER","YLST",,,"https://en.wikipedia.org/wiki/Leinster_Airport",
27041,"YLTV","medium_airport","Latrobe Valley Airport","-38,211004","146,470817",180,"OC","AU","AU-VIC","Morwell","no","YLTV","TGN","YLTV",,,"https://en.wikipedia.org/wiki/Latrobe_Valley_Airport","Traralgon, Morwell"
27043,"YMAV","medium_airport","Melbourne Avalon International Airport","-38,040269","144,467196",35,"OC","AU","AU-VIC","Lara","yes","YMAV","AVV","YMAV",,"https://www.avalonairport.com.au/","https://en.wikipedia.org/wiki/Avalon_Airport","Lara, Geelong"
27044,"YMAY","medium_airport","Albury Airport","-36,066758","146,959148",539,"OC","AU","AU-NSW","East Albury","yes","YMAY","ABX","YMAY",,,"https://en.wikipedia.org/wiki/Albury_Airport",
27045,"YMBA","medium_airport","Mareeba Airport","-17,070277","145,424228",1560,"OC","AU","AU-QLD","Mareeba","no","YMBA","MRG","YMBA",,"https://msc.qld.gov.au/region/mareeba-airport-aviation-industrial-park/","https://en.wikipedia.org/wiki/Mareeba_Airfield",
27048,"YMDG","medium_airport","Mudgee Airport","-32,564794","149,609452",1545,"OC","AU","AU-NSW","Mudgee","no","YMDG","DGE","YMDG",,,"https://en.wikipedia.org/wiki/Mudgee_Airport",
27050,"YMEK","medium_airport","Meekatharra Airport","-26,61170006","118,5479965",1713,"OC","AU","AU-WA",,"yes","YMEK","MKR","YMEK",,,"https://en.wikipedia.org/wiki/Meekatharra_Airport",
27051,"YMEN","medium_airport","Melbourne Essendon Airport","-37,7281","144,901993",282,"OC","AU","AU-VIC","Essendon Fields","yes","YMEN","MEB","YMEN",,"http://www.essendonairport.com.au/","https://en.wikipedia.org/wiki/Essendon_Airport",
27052,"YMER","medium_airport","Merimbula Airport","-36,90859985","149,901001",7,"OC","AU","AU-NSW","Merimbula","yes","YMER","MIM","YMER",,,"https://en.wikipedia.org/wiki/Merimbula_Airport",
27055,"YMGD","medium_airport","Maningrida Airport","-12,05609989","134,2339935",123,"OC","AU","AU-NT","Maningrida","yes","YMGD","MNG","YMGD",,,"https://en.wikipedia.org/wiki/Maningrida_Airport",
27058,"YMHB","medium_airport","Hobart International Airport","-42,8371","147,51295",13,"OC","AU","AU-TAS","Hobart (Cambridge)","yes","YMHB","HBA","YMHB",,"https://hobartairport.com.au","https://en.wikipedia.org/wiki/Hobart_International_Airport",
27060,"YMIA","medium_airport","Mildura Airport","-34,22919846","142,0859985",167,"OC","AU","AU-VIC","Mildura","yes","YMIA","MQL","YMIA",,"http://www.milduraairport.com.au/","https://en.wikipedia.org/wiki/Mildura_Airport",
27063,"YMLT","medium_airport","Launceston Airport","-41,544935","147,210785",562,"OC","AU","AU-TAS","Launceston (Western Junction)","yes","YMLT","LST","YMLT",,"http://www.launcestonairport.com.au/","https://en.wikipedia.org/wiki/Launceston_Airport",
27064,"YMMB","medium_airport","Melbourne Moorabbin Airport","-37,97579956","145,102005",50,"OC","AU","AU-VIC","Melbourne","yes","YMMB","MBW","YMMB",,"http://www.moorabbinairport.com.au/","https://en.wikipedia.org/wiki/Moorabbin_Airport",
27066,"YMML","large_airport","Melbourne Airport","-37,661548","144,836432",434,"OC","AU","AU-VIC","Melbourne","yes","YMML","MEL","YMML",,"http://melbourneairport.com.au/","https://en.wikipedia.org/wiki/Melbourne_Airport","Melbourne International, Tullamarine"
27069,"YMNE","medium_airport","Mount Keith Airport","-27,28733","120,554937",1792,"OC","AU","AU-WA",,"no","YMNE","WME","YMNE",,,"https://en.wikipedia.org/wiki/Mount_Keith_Airport",
27071,"YMOG","medium_airport","Mount Magnet Airport","-28,11610031","117,8420029",1354,"OC","AU","AU-WA",,"yes","YMOG","MMG","YMOG",,,"https://en.wikipedia.org/wiki/Mount_Magnet_Airport",
27072,"YMOR","medium_airport","Moree Airport","-29,49889946","149,8450012",701,"OC","AU","AU-NSW","Moree","yes","YMOR","MRZ","YMOR",,,"https://en.wikipedia.org/wiki/Moree_Airport",
27074,"YMRB","medium_airport","Moranbah Airport","-22,05780029","148,0769959",770,"OC","AU","AU-QLD","Moranbah","yes","YMRB","MOV","YMRB",,,"https://en.wikipedia.org/wiki/Moranbah_Airport",
27075,"YMRY","medium_airport","Moruya Airport","-35,89780045","150,1439972",14,"OC","AU","AU-NSW","Moruya","yes","YMRY","MYA","YMRY",,,"https://en.wikipedia.org/wiki/Moruya_Airport","RAAF Moruya"
507498,"YMTG","medium_airport","Mount Gambier Airport","-37,744382","140,780561",,"OC","AU","AU-SA","Mount Gambier","yes","YMTG","MGB","YMTG",,"https://www.dcgrant.sa.gov.au/services/mount-gambier-regional-airport","https://en.wikipedia.org/wiki/Mount_Gambier_Airport",
27081,"YNAR","medium_airport","Narrandera Airport","-34,70220184","146,5119934",474,"OC","AU","AU-NSW","Narrandera","yes","YNAR","NRA","YNAR",,,"https://en.wikipedia.org/wiki/Narrandera_Airport",
27082,"YNBR","medium_airport","Narrabri Airport","-30,31920052","149,8269959",788,"OC","AU","AU-NSW","Narrabri","yes","YNBR","NAA","YNBR",,"http://narrabri.cfm.predelegation.com/index.cfm?page_id=1249","https://en.wikipedia.org/wiki/Narrabri_Airport",
27083,"YNGU","medium_airport","Ngukurr Airport","-14,7228","134,746994",45,"OC","AU","AU-NT",,"no","YNGU","RPM","YNGU",,,"https://en.wikipedia.org/wiki/Ngukurr_Airport",
27088,"YNTN","medium_airport","Normanton Airport","-17,68409","141,069664",73,"OC","AU","AU-QLD","Normanton","yes","YNTN","NTN","YNTN",,,"https://en.wikipedia.org/wiki/Normanton_Airport",
27090,"YNWN","medium_airport","Newman Airport","-23,4178009","119,8030014",1724,"OC","AU","AU-WA","Newman","yes","YNWN","ZNE","YNWN",,,"https://en.wikipedia.org/wiki/Newman_Airport",
27095,"YORG","medium_airport","Orange Airport","-33,382014","149,131262",3115,"OC","AU","AU-NSW","Orange","no","YORG","OAG","YORG",,,"https://en.wikipedia.org/wiki/Orange_Airport",
27096,"YPAD","large_airport","Adelaide International Airport","-34,947512","138,533393",20,"OC","AU","AU-SA","Adelaide","yes","YPAD","ADL","YPAD",,,"https://en.wikipedia.org/wiki/Adelaide_International_Airport",
27097,"YPAG","medium_airport","Port Augusta Airport","-32,50690079","137,7169952",56,"OC","AU","AU-SA",,"yes","YPAG","PUG","YPAG",,,"https://en.wikipedia.org/wiki/Port_Augusta_Airport",
27099,"YPBO","medium_airport","Paraburdoo Airport","-23,17110062","117,7450027",1406,"OC","AU","AU-WA","Paraburdoo","yes","YPBO","PBO","YPBO",,,"https://en.wikipedia.org/wiki/Paraburdoo_Airport",
27100,"YPCC","medium_airport","Cocos (Keeling) Islands Airport","-12,19134","96,833696",10,"AS","CC","CC-U-A","West Island","yes","YPCC","CCK","YPCC",,,"https://en.wikipedia.org/wiki/Cocos_(Keeling)_Island_International_Airport",
27101,"YPDN","large_airport","Darwin International Airport / RAAF Darwin","-12,41497","130,88185",103,"OC","AU","AU-NT","Darwin","yes","YPDN","DRW","YPDN",,"https://www.darwinairport.com.au/","https://en.wikipedia.org/wiki/Darwin_International_Airport",
27104,"YPGV","medium_airport","Gove Airport","-12,26939964","136,8179932",192,"OC","AU","AU-NT","Nhulunbuy","yes","YPGV","GOV","YPGV",,,"https://en.wikipedia.org/wiki/Gove_Airport",
27105,"YPIR","medium_airport","Port Pirie Airport","-33,238899","137,994995",40,"OC","AU","AU-SA",,"no","YPIR","PPI","YPIR",,,"https://en.wikipedia.org/wiki/Port_Pirie_Airport",
27106,"YPJT","medium_airport","Perth Jandakot Airport","-32,09749985","115,8809967",99,"OC","AU","AU-WA","Perth","no","YPJT","JAD","YPJT",,,"https://en.wikipedia.org/wiki/Jandakot_Airport",
27107,"YPKA","medium_airport","Karratha Airport","-20,71220016","116,7730026",29,"OC","AU","AU-WA","Karratha","yes","YPKA","KTA","YPKA",,,"https://en.wikipedia.org/wiki/Karratha_Airport",
27108,"YPKG","medium_airport","Kalgoorlie Boulder Airport","-30,791543","121,464586",1203,"OC","AU","AU-WA","Broadwood","yes","YPKG","KGI","YPKG",,,"https://en.wikipedia.org/wiki/Kalgoorlie-Boulder_Airport",
27109,"YPKS","medium_airport","Parkes Airport","-33,13140106","148,2389984",1069,"OC","AU","AU-NSW","Parkes","yes","YPKS","PKE","YPKS",,,"https://en.wikipedia.org/wiki/Parkes_Airport",
27111,"YPKU","medium_airport","East Kimberley Regional (Kununurra) Airport","-15,7781","128,707993",145,"OC","AU","AU-WA","Kununurra","yes","YPKU","KNX","YPKU",,,"https://en.wikipedia.org/wiki/Kununurra_Airport",
27112,"YPLC","medium_airport","Port Lincoln Airport","-34,6053009","135,8800049",36,"OC","AU","AU-SA","Port Lincoln","yes","YPLC","PLO","YPLC",,,"https://en.wikipedia.org/wiki/Port_Lincoln_Airport",
27113,"YPLM","medium_airport","Learmonth Airport","-22,235201","114,090024",19,"OC","AU","AU-WA","Exmouth","yes","YPLM","LEA","YPLM",,,"https://en.wikipedia.org/wiki/RAAF_Learmonth","RAAF Learmonth"
27115,"YPMQ","medium_airport","Port Macquarie Airport","-31,43580055","152,8630066",12,"OC","AU","AU-NSW","Port Macquarie","yes","YPMQ","PQQ","YPMQ",,"http://www.hastings.nsw.gov.au/www/html/455-welcome-to-port-macquarie-airport.asp?intLocationID=455","https://en.wikipedia.org/wiki/Port_Macquarie_Airport",
27116,"YPOD","medium_airport","Portland Airport","-38,31809998","141,470993",265,"OC","AU","AU-VIC",,"yes","YPOD","PTJ","YPOD",,,"https://en.wikipedia.org/wiki/Portland_Airport_(Australia)",
27117,"YPPD","medium_airport","Port Hedland International Airport","-20,37779999","118,6259995",33,"OC","AU","AU-WA","Port Hedland","yes","YPPD","PHE","YPPD",,,"https://en.wikipedia.org/wiki/Port_Hedland_International_Airport",
27119,"YPPH","large_airport","Perth International Airport","-31,94029999","115,9670029",67,"OC","AU","AU-WA","Perth","yes","YPPH","PER","YPPH",,,"https://en.wikipedia.org/wiki/Perth_Airport",
27120,"YPTN","medium_airport","Tindal Airport","-14,52110004","132,378006",443,"OC","AU","AU-NT",,"no","YPTN","KTR","YPTN",,,"https://en.wikipedia.org/wiki/RAAF_Base_Tindal","RAAF Base Tindal"
27122,"YPXM","medium_airport","Christmas Island Airport","-10,449382","105,690931",916,"AS","CX","CX-U-A","Flying Fish Cove","yes","YPXM","XCH","YPXM",,"http://www.christmasislandairport.com/","https://en.wikipedia.org/wiki/Christmas_Island_Airport",
27124,"YQLP","medium_airport","Quilpie Airport","-26,609176","144,253746",655,"OC","AU","AU-QLD",,"yes","YQLP","ULP","YQLP",,,"https://en.wikipedia.org/wiki/Quilpie_Airport",
27125,"YREN","medium_airport","Renmark Airport","-34,1964","140,673996",115,"OC","AU","AU-SA",,"no","YREN","RMK","YREN",,,"https://en.wikipedia.org/wiki/Renmark_Airport",
27128,"YROM","medium_airport","Roma Airport","-26,54500008","148,7749939",1032,"OC","AU","AU-QLD","Roma","yes","YROM","RMA","YROM",,,"https://en.wikipedia.org/wiki/Roma_Airport",
27130,"YSBK","medium_airport","Sydney Bankstown Airport","-33,923618","150,990792",29,"OC","AU","AU-NSW","Sydney","no","YSBK","BWU","YSBK",,,"https://en.wikipedia.org/wiki/Bankstown_Airport",
27131,"YSCB","medium_airport","Canberra Airport","-35,3069","149,195007",1886,"OC","AU","AU-ACT","Canberra","yes","YSCB","CBR","YSCB",,,"https://en.wikipedia.org/wiki/Canberra_Airport","RAAF Base Fairbairn"
27133,"YSCN","medium_airport","Camden Airport","-34,038338","150,686406",230,"OC","AU","AU-NSW","Cobbitty","no","YSCN","CDU","YSCN",,,"https://en.wikipedia.org/wiki/Camden_Airport",
27135,"YSDU","medium_airport","Dubbo City Regional Airport","-32,21670151","148,5749969",935,"OC","AU","AU-NSW","Dubbo","yes","YSDU","DBO","YSDU",,"http://www.dubbo.nsw.gov.au/BusinessandIndustry/DubboCityRegionalAirport.html","https://en.wikipedia.org/wiki/Dubbo_Airport",
27137,"YSHK","medium_airport","Shark Bay Airport","-25,897294","113,575802",111,"OC","AU","AU-WA","Denham","yes","YSHK","MJK","YSHK",,,"https://en.wikipedia.org/wiki/Shark_Bay_Airport","Monkey Mia Airport"
27138,"YSHT","medium_airport","Shepparton Airport","-36,428341","145,391473",374,"OC","AU","AU-VIC",,"no","YSHT","SHT","YSHT",,,"https://en.wikipedia.org/wiki/Shepparton_Airport",
27139,"YSMI","medium_airport","Smithton Airport","-40,83499908","145,0839996",31,"OC","AU","AU-TAS",,"no","YSMI","SIO","YSMI",,,"https://en.wikipedia.org/wiki/Smithton_Airport",
27141,"YSNF","medium_airport","Norfolk Island International Airport","-29,041887","167,939616",371,"OC","NF","NF-U-A","Burnt Pine","yes","YSNF","NLK","YSNF",,"http://www.airport.gov.nf/","https://en.wikipedia.org/wiki/Norfolk_Island_Airport",
27142,"YSNW","medium_airport","Naval Air Station Nowra - HMAS Albatross","-34,9466","150,542451",400,"OC","AU","AU-NSW","Nowra Hill","no","YSNW","NOA","YSNW",,"https://www.navy.gov.au/establishments/hmas-albatross","https://en.wikipedia.org/wiki/HMAS_Albatross_(air_station)",
27144,"YSRI","medium_airport","RAAF Base Richmond","-33,604652","150,783051",67,"OC","AU","AU-NSW","Richmond","no","YSRI","XRH","YSRI",,,"https://en.wikipedia.org/wiki/RAAF_Base_Richmond","military"
27145,"YSSY","large_airport","Sydney Kingsford Smith International Airport","-33,946098","151,177002",21,"OC","AU","AU-NSW","Sydney (Mascot)","yes","YSSY","SYD","YSSY",,"http://www.sydneyairport.com.au/","https://en.wikipedia.org/wiki/Sydney_Airport","Kingsford Smith, Mascot, RAAF Station Mascot"
27147,"YSTW","medium_airport","Tamworth Airport","-31,077898","150,845484",1334,"OC","AU","AU-NSW","Tamworth","yes","YSTW","TMW","YSTW",,"http://www.tamworth.nsw.gov.au/Council/Council-Enterprises-and-Venues/Tamworth-Regional-Airport/Tamworth-Regional-Airport/defaul","https://en.wikipedia.org/wiki/Tamworth_Airport",
27148,"YSWG","medium_airport","Wagga Wagga Airport","-35,163484","147,46832",724,"OC","AU","AU-NSW","Forest Hill","yes","YSWG","WGA","YSWG",,"http://www.wagga.nsw.gov.au/www/html/271-airport.asp","https://en.wikipedia.org/wiki/Wagga_Wagga_Airport","RAAF Base Wagga"
27149,"YSWH","medium_airport","Swan Hill Airport","-35,37580109","143,5330048",234,"OC","AU","AU-VIC",,"no","YSWH","SWH","YSWH",,,"https://en.wikipedia.org/wiki/Swan_Hill_Airport",
27150,"YSWL","medium_airport","Stawell Airport","-37,07170105","142,7409973",807,"OC","AU","AU-VIC",,"no","YSWL","SWC","YSWL",,,"https://en.wikipedia.org/wiki/Stawell_Airport",
27152,"YTEF","medium_airport","Telfer Airport","-21,715","122,228996",970,"OC","AU","AU-WA",,"no","YTEF","TEF","YTEF",,,"https://en.wikipedia.org/wiki/Telfer_Airport",
27153,"YTEM","medium_airport","Temora Airport","-34,421398","147,511993",921,"OC","AU","AU-NSW","Temora","no","YTEM","TEM","YTEM",,"https://www.temora.nsw.gov.au/Council-Facilities/Airpark-and-Aerodrome","https://en.wikipedia.org/wiki/Temora_Airport",
27154,"YTGM","medium_airport","Thargomindah Airport","-27,986368","143,812065",433,"OC","AU","AU-QLD","Thargomindah","yes","YTGM","XTG","YTGM",,,"https://en.wikipedia.org/wiki/Thargomindah_Airport",
27155,"YTIB","medium_airport","Tibooburra Airport","-29,451099","142,057999",584,"OC","AU","AU-NSW",,"no","YTIB","TYB","YTIB",,,"https://en.wikipedia.org/wiki/Tibooburra_Airport",
27157,"YTMU","medium_airport","Tumut Aerodrome","-35,26832","148,240526",878,"OC","AU","AU-NSW","Tumut","no","YTMU","TUM","YTMU",,"http://www.tumutaeroclub.org.au/content/information.html","https://en.wikipedia.org/wiki/Tumut_Airport","Bombowlee"
27158,"YTNG","medium_airport","Thangool Airport","-24,494863","150,577967",644,"OC","AU","AU-QLD","Biloela","yes","YTNG","THG","YTNG",,,"https://en.wikipedia.org/wiki/Thangool_Airport",
27159,"YTNK","medium_airport","Tennant Creek Airport","-19,63439941","134,1829987",1236,"OC","AU","AU-NT","Tennant Creek","yes","YTNK","TCA","YTNK",,"http://www.tennantcreekairport.com.au/","https://en.wikipedia.org/wiki/Tennant_Creek_Airport",
27161,"YTRE","medium_airport","Taree Airport","-31,888599","152,514008",38,"OC","AU","AU-NSW","Taree","no","YTRE","TRO","YTRE",,,"https://en.wikipedia.org/wiki/Taree_Airport",
27168,"YWDH","medium_airport","Windorah Airport","-25,410641","142,668428",452,"OC","AU","AU-QLD","Windorah","yes","YWDH","WNR","YWDH",,,"https://en.wikipedia.org/wiki/Windorah_Airport",
27169,"YWGT","medium_airport","Wangaratta Airport","-36,417914","146,306896",504,"OC","AU","AU-VIC","Laceby","no","YWGT","WGT","YWGT",,,"https://en.wikipedia.org/wiki/Wangaratta_Airport",
27170,"YWHA","medium_airport","Whyalla Airport","-33,05889893","137,5140076",41,"OC","AU","AU-SA","Whyalla","yes","YWHA","WYA","YWHA",,,"https://en.wikipedia.org/wiki/Whyalla_Airport",
27172,"YWKB","medium_airport","Warracknabeal Airport","-36,32109833","142,4190063",397,"OC","AU","AU-VIC",,"no","YWKB","WKB","YWKB",,,"https://en.wikipedia.org/wiki/Warracknabeal_Airport",
27174,"YWLG","medium_airport","Walgett Airport","-30,032801","148,126007",439,"OC","AU","AU-NSW",,"yes","YWLG","WGE","YWLG",,,"https://en.wikipedia.org/wiki/Walgett_Airport",
